Datetime,Tweet Id,Username,Like Count,Display Name,Text_lemmatized
2021-02-23 23:22:43+00:00,1364355036625571846,joyfulmoocher,0,Sam Enderby,"['live', 'longthe', 'next', 'act', 'messenger', 'rna', 'could', 'bigger', 'covid', 'vaccine', 'httpstcodu7f9lsusv']"
2021-02-23 23:22:42+00:00,1364355029033959429,CheesesteakJawn,0,Cheesesteak Jawn,"['senatedems', 'senschumer', 'bullshit', 'performative', 'act', 'pas', 'covid', 'relief', 'nationalize', 'vaccine', 'production', 'lockdown', 'recurring', 'check', 'show', 'u', 'youre', 'different', 'last', 'administration']"
2021-02-23 23:22:42+00:00,1364355028908204036,mike_wondrous,4,Mike Wondrous,"['theragripper', 'john', 'hopkins', 'nanotech', 'drug', 'delivery', 'device', 'pcr', 'covid', 'test', 'doesnt', 'test', 'virus', 'delivers', 'drug', 'vaccine', 'stealth', 'truth', 'power', 'httpstcom1r17bbt7v']"
2021-02-23 23:22:41+00:00,1364355024822894593,EdmundL49011026,0,Edmund Lee,"['5keown', 'many', 'vaccine', 'moderna', 'sell', 'covid', 'developing', 'technology', 'public', 'company', 'time', 'came', 'met', 'need', 'lucid', 'already', 'selling', 'car', 'theyd', 'already', 'established', 'public', 'company']"
2021-02-23 23:22:40+00:00,1364355021094014977,norioNY,0,ノリオ,"['coronavirus', 'reinfections', 'three', 'question', 'scientist', 'asking', 'httpstcoprsxexinut', 'second', 'infection', 'raise', 'question', 'longterm', 'immunity', 'covid19', 'prospect', 'vaccine']"
2021-02-23 23:22:35+00:00,1364355000441462791,TomDuerrPA,1,Tom Duerr,"['proud', 'cosponsor', 'support', 'livfor13s', 'motion', 'tonight', 'calling', 'creation', 'statewide', 'covid19', 'vaccine', 'registry', 'shout', 'well', 'southwest', 'pa', 'state', 'rep', 'repaustindavis', 'repsnyder', 'leading', 'charge', 'important', 'issue', 'harrisburg']"
2021-02-23 23:22:35+00:00,1364355000001048582,FinallyInspired,0,Dianna Donnelly,"['pt', 'reced', 'vaccine', 'covid', 'clinic', '1230', 'approx', '330', 'pt', 'vomited', '4', 'min', 'receiving', 'shotdark', 'brown', 'vomit', 'staff', 'reported', 'pt', 'vomited', 'night', 'per', 'staff', 'report', 'pt', 'became', 'short', 'breath', '6', 'amp', '7pm', 'night', 'pt', 'dnr', 'file', 'pt', 'passed', 'away', 'approx', '10pm', 'httpstcov3flyzbiyc']"
2021-02-23 23:22:34+00:00,1364354998465798148,tianz17,0,jc m. mercado,"['could', 'covid', 'app', 'become', 'digital', 'travel', 'pas', 'boris', 'johnson', 'asked', 'new', 'taskforce', 'look', 'holiday', 'safely', 'resumed', 'vaccine', 'passport', 'seen', 'one', 'potential', 'longterm', 'measure', 'httpstcogd8gtaxkik', 'httpstcotdjaapbzm1']"
2021-02-23 23:22:32+00:00,1364354987631931396,RavennaTran,81,Ravenna Tran,"['washington', 'state', 'resident', 'taking', 'dad', 'get', 'covid', 'vaccine', 'right', 'thought', 'id', 'share', 'info', 'sheet', 'straight', 'university', 'washington', 'medical', 'center', 'say', 'check', 'eligibility', 'vaccine', 'check', 'get', 'httpstco0yfimxv6fl']"
2021-02-23 23:22:31+00:00,1364354985790693388,BenopaOnyx1,122,Beno SarkCess,"['great', 'news', 'covid19', 'vaccine', 'arrive', 'kotoka', 'httpstcovsqminp1ex']"
2021-02-23 23:22:27+00:00,1364354969965457409,LatinosMW,0,Latinos Making Waves,"['latino', 'organization', 'pulling', 'together', 'fullcourt', 'press', 'organize', 'host', 'covid19', 'vaccine', 'clinic', 'weld', 'county', 'httpstcolh742rbqqj']"
2021-02-23 23:22:26+00:00,1364354963644760065,TJSmithSocial,110,T.J. Smith,"['mom', 'received', 'dose', 'one', 'covidvaccine', 'today', 'couldnt', 'happier', 'unnerving', 'last', 'year', 'particularly', 'appreciative', 'ease', 'organization', 'mdstatefair', 'ground', 'thank', 'baltcogov', 'johnnyojr', 'baltcoexec', 'balt', 'co', 'health']"
2021-02-23 23:22:24+00:00,1364354955767734276,Sierrraaaaa,3,Sierra 🦋,"['got', 'second', 'dose', 'covid19', 'vaccine', 'today', 'feel', 'good', 'knowing', 'im', 'part', 'help', 'prevent', 'spread', 'get', 'u', 'one', 'step', 'closer', 'normalcy']"
2021-02-23 23:22:23+00:00,1364354951233830915,tbtnewspaper,0,tbt*,"['publix', 'add', 'covid19', 'vaccine', 'appointment', 'pinellas', 'pasco', 'hillsborough', 'httpstcoitubgdqs8s']"
2021-02-23 23:22:21+00:00,1364354943256326145,Dibujo,9,G.B.💎 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿,"['cheesedoff3', 'police', 'love', 'enforcing', 'vaccine', 'passport', 'see', 'relish', 'enforcing', 'covid', 'guideline', 'civil', 'disobedience', 'hopefully', 'follow', 'attempt', 'introduce']"
2021-02-23 23:22:18+00:00,1364354929981345792,BWA3,0,BWA,"['rt', 'dstinc1913', 'join', 'american', 'heart', 'association', 'black', 'woman', 'community', 'leader', 'address', 'prevalent', 'health', 'disparity', 'affecting', 'black', 'woman', 'covd19', 'pandemic', 'amp', 'disproportionate', 'effect', 'minority', 'community', 'amp', 'covid19', 'vaccine', 'empowerchange', 'iamthechange', 'httpstcou13wegygwm']"
2021-02-23 23:22:04+00:00,1364354871378415616,RickAaron,8,Rick Aaron ❤️,"['covid19', 'vaccine', 'oh', 'thank', 'enjoy', 'dressing', 'old', 'woman', 'amp', 'standing', 'line']"
2021-02-23 23:21:48+00:00,1364354802617094144,ehad2,0,gone from this unholy place,"['wonder', 'massago', 'sad', 'charliebakerma', 'totally', 'screwed', 'covid', 'vaccine', 'access', 'one', 'fired', 'yet', 'bostonglobe']"
2021-02-23 23:21:47+00:00,1364354802050887683,DaveBeep,2,David B,"['i_sawyer78', 'jongu1', 'need', 'withhold', 'vaccine', 'teacher', 'important', 'gavin', 'williamsons', 'education', 'catch', 'plan', 'need', 'teacher', 'stuck', 'blighty', 'summer', 'providing', 'extra', 'lesson', 'kid', 'dont', 'want', 'getting', 'covid', 'passport', 'able', 'travel']"
2021-02-23 23:21:46+00:00,1364354794853257217,jrhennessy,7,james hennessy,"['lost', 'among', 'vaccine', 'covid', 'stuff', 'let', 'u', 'forget', 'craig', 'began', 'antitrust', 'warrior', 'maiden', 'speech', 'httpstco7mnon029xn']"
2021-02-23 23:21:44+00:00,1364354788138303490,AryehSYE,6,Andrew Rosenthal,"['dark_wizzy_', 'amazing', 'news', 'despite', 'fear', 'mongering', 'mrna', 'vaccine', 'work', 'new', 'variant', 'covid', 'need', 'one', 'shot', 'get', 'immunity', 'new', 'variant', 'summer', 'likely', 'small', 'local', '40', 'people', 'max', 'id', 'say']"
2021-02-23 23:21:43+00:00,1364354781628698626,actualfredsmith,2,𝗙𝗿𝗲𝗱 𝗦𝗺𝗶𝘁𝗵 🇦🇺🎶💉💉 ᴡᴀᴛʜᴀᴜʀᴏɴɢ,"['queensland', 'covid', 'vaccine', 'doctor', 'httpstcoqo9c2w7oaf']"
2021-02-23 23:21:33+00:00,1364354742567149568,naenae_dimpliez,9,Chana'e Jones,"['getting', 'covid', 'vaccine', 'tomorrow', 'teacherlife']"
2021-02-23 23:21:33+00:00,1364354742089113607,Barbarajdurkin,0,Barbara Durkin,"['johnson_wrjohn1', 'jeannin55385803', 'hg54', 'ibergwiesel', 'thedisproof', 'rustyaway', 'keillerdon', 'thinks_about_it', 'zane1968', 'climatehope2', 'tasmaniacal1', 'cjtjgeol', 'japett', 'dawntj90', 'felipe_grey95', 'narvuntien', 'sharksandwhich', 'stormsignalsa', 'deefadog4me', 'roypentland', 'kctaz', 'd_e_mol', 'no2wind', 'paprikalady', 'fishyfish67', 'donhectorhogan', 'petermayfitz', 'mikedel21893959', 'barrtecforever', 'schitzree', 'bubbasranch', 'jimdtweet', 'stockypig', 'anthea_bailey', 'adissentient', 'greytonka', 'medbennett', 'anortherngarden', 'hifiwhiphi', 'rogerxmathew', 'danlcarroll', 'therealrolfster', 'agentsinaction', '0sundance', 'reckedrik', 'riktheozfrog', 'dardedar', 'bananenrijperij', 'rijpew', 'skrued1', 'either', 'ignorant', 'homicidal', 'im', 'driving', 'third', 'audi', 'ill', 'remain', 'brand', 'loyal', 'unless', 'go', 'ev', 'goal', 'last', 'line', 'ev', 'covid19', 'vaccine']"
2021-02-23 23:21:29+00:00,1364354725550907395,ShoreEJV,0,Liz V,"['faucis', 'mixed', 'message', 'inconsistency', 'covid19', 'mask', 'vaccine', 'reopenings', 'come', 'scrutiny', 'httpstcoyyorqltgt8', 'foxnews']"
2021-02-23 23:21:27+00:00,1364354715484631041,Macsmart31,1,Macsmart3,"['alexa99', 'device', 'making', 'covid', 'vaccine', 'appointment']"
2021-02-23 23:21:19+00:00,1364354683633102851,inquirerdotnet,4,Inquirer,"['representative', 'philippine', 'said', 'limitation', 'fda', 'set', 'use', 'sinovac', 'biotech', 'covid19', 'vaccine', 'likely', 'due', 'disclosure', 'chinese', 'pharmaceutical', 'company', 'made', 'philippine', 'government', 'pdmchiuinq', 'httpstcotbeib2ol9t']"
2021-02-23 23:21:11+00:00,1364354648019189760,LLCAPTAINK,0,Ju,"['heard', 'covid', 'vaccine', 'really', 'working', 'yall', 'go', 'get']"
2021-02-23 23:21:10+00:00,1364354645695504385,jefflabine,0,Jeff Labine,"['covid19', 'ahs', 'bracing', 'surge', 'demand', 'alberta', 'roll', 'next', 'phase', 'vaccine', 'strategy', 'wednesday', 'yeg', 'covid19ab', 'httpstcoatryvbszd5']"
2021-02-23 23:21:08+00:00,1364354636526845952,lucia_mcmahon,10,Dr. Lucia McMahon,"['got', 'first', 'dose', 'vaccine', 'feeling', 'hopeful', 'better', 'day', 'ahead', 'covidvaccine', 'covid19vaccine']"
2021-02-23 23:21:03+00:00,1364354616750710785,MichaelArt123,30,Michael Grossman,"['adam', 'schiff', 'whats', 'covid', 'relief', 'package', 'direct', 'check', 'family', 'unemployment', 'assistance', 'money', 'reopen', 'school', 'vaccine', 'funding', 'food', 'aid', '15', 'minimum', 'wage', 'child', 'care', 'funding', 'rental', 'assistance', 'eviction', 'moratorium', 'popular', 'necessary', 'urgent', 'get', 'done']"
2021-02-23 23:20:57+00:00,1364354589990871040,erinmary,2,erin,"['obviously', 'im', 'covid', 'vaccine', 'im', 'sayin', 'yall', 'store', 'bought', 'homegrown', 'antibody']"
2021-02-23 23:20:52+00:00,1364354567891222533,VeroniqueBlan20,4,Véro,"['vaccination', 'forcée', 'dans', 'le', 'maisons', 'de', 'retraite', 'en', 'allemagne', 'parle', 'dhomicide', 'whistleblower', 'video', 'footage', 'forced', 'covid', 'vaccine', 'german', 'nursing', 'home', 'go', 'public', 'attorney', 'dealing', 'homicide', 'maybe', 'even', 'murder', 'httpstcop7kcfi5cit', 'via', 'prepare_change']"
2021-02-23 23:20:51+00:00,1364354564002967552,owhy3,1,owhy3,"['omy', 'blinken', 'asks', 'israeli', 'help', 'facilitating', 'covid', 'vaccine', 'palestinian', 'httpstcoib1efjcicw']"
2021-02-23 23:20:48+00:00,1364354553584484356,PainterMom101,0,Irene B.,"['2nd', 'let', 'consider', 'uk', 'domestic', 'mrna', 'vaccine', 'production', 'capacity', 'whereas', 'canada', 'amp', 'uk', 'doesnt', 'contend', '13', 'province', 'territory', 'also', 'much', 'smaller', 'land', 'mass', 'making', 'easier', 'get', 'vaccine', 'arm', 'cdnpoli', 'cdnmedia', 'covid']"
2021-02-23 23:20:48+00:00,1364354551902527495,B0B0atStern697,2,Tilden Katz,"['603mafia', 'lamaron_1977', 'w_terrence', 'taking', 'control', 'covid', 'vaccine', 'rollout', 'buying', 'vaccine', 'stopping', 'hate', 'machine', 'used', 'operate', '247', 'white', 'house']"
2021-02-23 23:20:46+00:00,1364354542335365121,JanicePage,0,Janice Page,"['bridget_joy_', 'got', 'first', 'vaccine', 'today', 'found', 'someone', 'contracted', 'covid', 'died', '10', 'day', 'first', 'vaccine', 'however', 'still', 'choose', 'believe', '2nd', 'vaccine', 'march', '16']"
2021-02-23 23:20:45+00:00,1364354538602262528,KatieLaughman,0,Katiee,"['aarontevis', 'month', 'ive', 'sick', 'almost', 'three', 'day', 'almost', 'exact', 'date', 'one', 'month', 'second', 'shot', 'pcp', 'urgent', 'care', 'doctor', 'think', 'covid', 'vaccine']"
2021-02-23 23:20:32+00:00,1364354487473692676,adamsgerard73,0,Gerard Adams,"['wildernessbabe', 'sdbaral', 'vprasadmdmph', 'unfortunately', 'people', 'also', 'reaction', 'flu', 'shot', 'one', 'past', 'mother', 'one', 'trying', 'present', 'covid', 'vaccine', 'without', 'risk', 'past', 'vaccine', 'best', 'helping', 'people', 'make', 'decision']"
2021-02-23 23:20:28+00:00,1364354468259635202,Alysson13_,19,Alysson Garcia,"['helped', 'give', '5000', 'covid', 'vaccine', 'today', 'someone', 'told', 'hand', 'angel']"
2021-02-23 23:20:24+00:00,1364354452094861312,CasdidyTimothy,0,Timothy Casdidy,"['mayorhagerty', 'indiana', 'open', 'covid', 'vaccine', 'people', '60', 'older', 'need', 'health', 'department', 'evanston', 'could', 'live', 'cornfield', 'amp', 'get', 'better', 'health', 'service', 'evanston', 'cmon', 'better']"
2021-02-23 23:20:17+00:00,1364354423690944514,Su75960972,0,Su,"['likely', 'another', 'example', 'inadequate', 'regulation', 'policy', 'amp', 'procedure', 'topshocking', 'case', 'covid', 'vaccine', 'overdoses', 'revealed', 'httpstcokwhxykzxe6', 'via', 'yahoo']"
2021-02-23 23:20:09+00:00,1364354391201914882,MarchToVote,0,March2Vote,"['whcovidresponse', 'rupert', 'murdoch', 'fit', 'proper', 'person', 'run', 'medium', 'america', 'rupert', 'canceled', 'birthday', 'mar', 'co', 'covid', 'foxnews', 'called', 'cold', 'ran', 'rural', 'estate', 'uk', 'fox', 'decried', 'wearing', 'mask', 'got', 'vaccine', 'uk', 'fox', 'rail', 'vaccine', 'covidanswers']"
2021-02-23 23:20:08+00:00,1364354385371930626,FinallyInspired,0,Dianna Donnelly,"['senior', 'patient', 'pass', 'away', '90', 'minute', 'getting', 'covid', 'vaccine', 'httpstcomsp94exjqb']"
2021-02-23 23:20:07+00:00,1364354378904326146,tbrighttt,0,✨Lil Attitude✨,"['cheese_macking', 'coygabe', 'wiilowbuffy', 'tom1315123', 'prritixo', 'michaelbonsujr', 'im', 'ignorant', 'choosing', 'get', 'optional', 'vaccine', 'said', 'anything', 'covid', 'vaccine', 'isnt', 'true', 'try', 'idk', 'people', 'like', 'cant', 'admit', 'youre', 'mad', 'everyone', 'doesnt', 'agree', 'amp', 'move', 'along']"
2021-02-23 23:20:02+00:00,1364354361720250376,jamieeierm,3,jamie𓆝 𓆟 𓆜,"['sign', 'covid', 'vaccine', 'loser', 'httpstcohimbasz1cr']"
2021-02-23 23:20:00+00:00,1364354352639598593,FrontendLA,0,Frontend.LA,"['job', 'opportunity', 'chandler', 'az', 'pharmacy', 'technician', 'covid', 'vaccine', 'technician', 'cv', 'pharmacy', 'httpstcorvc7ptt9cu']"
2021-02-23 23:20:00+00:00,1364354350307553289,TheSocialCTV,1,The Social,"['dr', 'zain', 'chagla', 'zchagla', 'answer', 'u', 'rollout', 'covid19', 'vaccine']"
2021-02-23 23:19:59+00:00,1364354345081405442,BradSherman,17,Congressman Brad Sherman,"['earlier', 'year', 'urged', 'potuss', 'covid19', 'response', 'team', 'bolster', 'covidvaccine', 'production', 'pharmaceutical', 'company', 'manufacture', 'vaccine', 'invented', 'others', '13', 'httpstcoo0kspxjjn8']"
2021-02-23 23:19:50+00:00,1364354309283057667,Vinlandmapinfo,0,David Bradbury,"['jay9185', 'sorenschifter', 'yes', 'twitch', 'thats', 'effect', 'flu', 'postvaccine', 'world', 'couple', 'month', 'ago', 'tested', 'vaccine', 'covid19', '2019', 'figure', 'exceptional', 'even', 'followed', 'trend', '2020', 'would', 'quite', 'unusual']"
2021-02-23 23:19:50+00:00,1364354308297293825,ryanhookwrites,2,Ryan Hook,"['provincial', 'health', 'order', 'includes', 'healthcare', 'worker', 'administer', 'covid19', 'vaccine', 'including', 'dentist', 'midwife', 'pharm', 'tech', 'paramedic', 'retired', 'nurse', 'others', 'yyj', 'victoriabuzz', 'victoriabuzzes']"
2021-02-23 23:19:47+00:00,1364354297991946243,GwRodham,3,Rodham Institute,"['join', 'partner', 'blackdoctor', 'dr', 'gigi', 'start', 'housecall', 'chat', 'facebook', 'life', 'every', '1st', '3rd', 'tuesday', 'month', 'tonight', 'giving', 'u', 'covid', 'update', 'covid19', 'vaccine', 'facebooklive', 'healthequity', 'httpstcostle6z7mpu']"
2021-02-23 23:19:44+00:00,1364354282745712645,CoffeeCrazedGwn,2,Gwendolyn💚🖤💚,"['hrhbethany', 'james_r_stover', 'potus', 'yes', '500000', 'died', 'want', 'actual', 'covid', 'relief', 'prevent', 'death', 'need', 'shut', 'country', 'get', 'people', 'rent', 'freeze', 'monthly', 'survival', 'check', 'backpay', 'close', 'school', 'amp', 'create', 'better', 'vaccine', 'distribution', 'biden', 'theatre', 'instead']"
2021-02-23 23:19:40+00:00,1364354269093232640,TLover229,0,TomoxKaguraLover229,"['covid19', 'vaccine', 'given', 'httpstco53ntyv9jae']"
2021-02-23 23:19:37+00:00,1364354253830180864,RnsenIvind,0,Ø Th Uvaksinert og glad. 😍,"['46', 'resident', 'spanish', 'nursing', 'home', 'die', 'receiving', 'covid19', 'vaccine', 'news', 'lifesite', 'httpstcob0racwslu3']"
2021-02-23 23:19:31+00:00,1364354230199279619,melissasavage,1,Melissa Savage,"['waiting', 'covid', 'test', 'precautionary', 'canberra', 'hasnt', 'case', 'month', 'lingering', 'coldfludaycare', 'bug', 'seeing', 'heartening', 'sight', 'steady', 'stream', 'healthcare', 'worker', 'coming', 'hospital', 'get', 'vaccine']"
2021-02-23 23:19:29+00:00,1364354220279951360,Justin_Richard_,1,Justin,"['dang', 'give', 'coke', 'covid', 'whyd', 'get', 'vaccine', 'httpstcoyayzugjzui']"
2021-02-23 23:19:27+00:00,1364354214240083970,Girl6Sd,0,BimBikini,"['inagine', 'trying', 'buy', 'influence', 'covid', 'vaccineimagine', 'argument']"
2021-02-23 23:19:26+00:00,1364354209085231105,MickSweetman,7,Mick Sweetman,"['one', 'new', 'death', 'today', 'covid19', 'person', 'acute', 'care', 'vancouver', 'coastal', 'new', 'death', 'longterm', 'care', 'dr', 'henry', 'say', 'effect', 'even', 'single', 'dose', 'covid', 'vaccine', 'remarkable', '80', 'effectiveness', 'bc', 'longterm', 'care', 'resident', 'staff', 'covid19bc', 'httpstcoczfan9qtu1']"
2021-02-23 23:19:15+00:00,1364354163803643904,purpIehawk,3,sara,"['asthmatic', 'taken', 'priority', 'list', 'getting', 'covid', 'vaccine']"
2021-02-23 23:19:13+00:00,1364354154882293761,Ottosmummy1,0,Ottosmummy,"['parttime_racer', 'sprinter0712', 'hbiggus', 'ive', 'two', 'friend', 'die', 'covid', 'early', '50', 'underlying', 'medical', 'condition', 'ill', 'take', 'chance', 'vaccine']"
2021-02-23 23:19:09+00:00,1364354139371827202,OrigShyWriter,0,ShyWriter™😷,"['growing', 'evidence', 'covid19', 'vaccine', 'reduce', 'transmission', 'explained', 'httpstcoyw9sohck2r', 'via', 'voxdotcom']"
2021-02-23 23:19:02+00:00,1364354107163746305,chloepalmer54,2,chlo 💙,"['scottyy147', 'chris_g_howard', 'abidickson01', 'talk', 'vaccine', 'like', 'kind', 'miracle', 'cure', 'virus', 'funnily', 'enough', 'people', 'already', 'dying', 'covid', 'late', 'vaccine']"
2021-02-23 23:19:00+00:00,1364354098431021058,AlexanderFreeUK,2,Alex,"['politicsforali', 'help', 'uk', 'domestic', 'covid', 'vaccine', 'passport', 'system', 'youre', 'welcome']"
2021-02-23 23:18:57+00:00,1364354085491793933,deesbarbara,2,barbaradees,"['devastating', 'milestone', 'covid19', 'vaccine', 'maker', 'pledge', 'hundred', 'million', 'dos', 'july', 'httpstcoasc4lmrmwv']"
2021-02-23 23:18:56+00:00,1364354081435836417,Johnhellothere,3,JohnBexplorer,"['drericding', 'eric', 'good', 'news', 'see', 'vaccine', 'like', 'air', 'force', 'weapon', 'win', 'covid', 'war', 'also', 'need', 'ground', 'troop', 'door', 'door', 'test', 'trace', 'system', 'boring', 'necessary']"
2021-02-23 23:18:55+00:00,1364354080294993927,JakeAuch,395,Jake Auchincloss,"['house', 'dems', 'working', 'hard', 'pas', 'covid19', 'package', 'provide', '20bil', 'vaccine', 'distribution', '46bil', 'testing', 'amp', 'contact', 'tracing', '10bil', 'public', 'health', 'worker', 'must', 'pas', 'relief', 'bill', 'american', 'cant', 'wait']"
2021-02-23 23:18:54+00:00,1364354072854192131,priscilagural,1,Cheryl de Boissiere,"['covid19', 'vaccine', 'side', 'effect', 'httpstcolsze51frpv']"
2021-02-23 23:18:53+00:00,1364354071319121922,FeministRabble,7,Feminist in Chi,"['jtyler1972', 'vinguptamd', 'far', 'nearly', 'impossible', 'regular', 'people', 'get', 'vaccine', 'appointment', 'want', 'one', 'energy', 'channeled', 'distributing', 'vaccine', 'instead', 'critiquing', 'people', 'arent', 'yet', 'eligible', 'arent', 'currently', 'able', 'access', 'shot', 'wed', 'covid', 'mitigated']"
2021-02-23 23:18:48+00:00,1364354050712608769,bhavineethakor,8,Bhavinee Thakor,"['imagine', 'couple', 'year', 'pick', 'line', 'covid', 'vaccine', 'u', 'get', 'think', 'well', 'compatible', 'got', 'one', 'loool']"
2021-02-23 23:18:39+00:00,1364354010799632387,THEAboveAverage,2,NOTORIOUS BONE (Thomas Cummings),"['ked', 'anyway', 'good', 'night', 'everyone', 'coronavirus', 'covidvaccine', 'covid', 'virus', 'allhailbillgates', 'beepboop']"
2021-02-23 23:18:38+00:00,1364354005665779712,JohnKirch11,0,John Kirch,"['mampt', 'bank', 'stadium', 'becomes', 'third', 'mass', 'vaccination', 'site', 'maryland', 'baltimore', 'watchdog', 'httpstcowmetwbxmhc', 'covid19', 'covidvaccine', 'httpstcobchdktkcmu']"
2021-02-23 23:18:32+00:00,1364353982232219649,jeff_weds,5,E-🄹🄴🄵🄵,"['moigovgh', 'covid', 'vaccine', 'dey', 'ceremony', 'give', 'mother', 'ghana', 'dieerr', 'sure', 'say', 'ga', 'mother']"
2021-02-23 23:18:20+00:00,1364353931946688524,idealskeptic,2,Nicole,"['governortomwolf', 'padems', 'yep', 'yep', 'priority', 'pennsylvania', 'legal', 'weed', 'telling', 'u', 'screwed', 'moderna', 'vaccine', 'telling', 'u', 'vaccine', 'scarce', 'pa', 'know', 'cant', 'buy', 'weed', 'people', 'die', 'covid', 'school', 'open', 'amp', 'pa', 'cant', 'handle', 'passing', 'vaccine']"
2021-02-23 23:18:14+00:00,1364353907019812866,NearlyTheNews,1,Hairy Butler,"['yikes', 'normanswan', 'youre', 'probably', 'top', 'new', 'covid', 'strain', 'california', 'spread', 'faster', 'doesnt', 'respond', 'well', 'vaccine', 'cause', 'severe', 'illness', 'auspol', 'httpstco9fwzt2wban']"
2021-02-23 23:18:04+00:00,1364353863722090497,ovousif,0,Free Palestine 🇵🇸,"['jvwoodedu', 'trump', 'also', 'pushed', 'vaccine', 'distribution', 'naturally', 'slower', 'since', 'beginning', 'difference', 'rhetorical', 'turning', 'fauci', 'looseletting', 'speak', 'network', 'could', 'pay', 'people', 'stay', 'home', 'push', 'open', 'school', 'want', 'defeat', 'covid']"
2021-02-23 23:18:03+00:00,1364353858735079430,TheTrollface666,0,Diego da Silva,"['taniaedwards', '30', 'million', 'child', 'covid', 'around', '300', 'recorded', 'death', 'covid', 'pre', 'vaccine', 'psychopath']"
2021-02-23 23:18:02+00:00,1364353856063164421,rambulous60,5,Rambulous60,"['wholeplateway', 'lrpow79', 'im', 'sorry', 'endure', 'live', 'az', 'nbd', 'mentality', 'covid19', 'mind', 'blowing', 'im', 'waiting', 'vaccine', 'trying', 'stay', 'safe', 'grandkids', 'id', 'like', 'see', 'someday']"
2021-02-23 23:18:01+00:00,1364353853798375425,TheJPScott,0,J.P. Scott,"['cro_84', 'kevinoncfb', 'sure', 'wouldnt', 'get', 'played', '77', 'percent', 'nationwide', 'drop', 'covid', 'case', 'last', 'two', 'month', 'vaccine', 'rolled', 'something', 'would', 'gone', 'terribly', 'wrong', 'game', 'cancelled']"
2021-02-23 23:17:52+00:00,1364353813658886148,UrsaMajor_ATL,0,Ursa Major,"['av', 'lie', 'get', 'recycled', 'regularly', 'mrnabased', 'covid19', 'vaccine', 'cause', 'prion', 'disease', 'alzheimers', 'httpstcolplohoeamf', 'via', 'sciencebasedmed']"
2021-02-23 23:17:50+00:00,1364353805580726273,Craig_1_1_7,1,Craig,"['alassmith', 'skepticalzebra', 'important', 'thing', 'immunevaccine', 'escape', 'covid', 'far', 'comparable', 'flu', 'make', 'zero', 'covid', 'absolutely', 'ridiculous', 'pipe', 'dream', 'way', 'could', 'treat', 'like', 'measles', 'future', 'universal', 'vaccine', 'would', 'resistant', 'spike', 'mutation']"
2021-02-23 23:17:45+00:00,1364353784806133764,greeninoc,0,greeninoc,"['ochealth', 'isnt', 'point', '2m', 'pr', 'contract', 'idea', 'hall', 'supposed', 'educating', 'community', 'covid', 'vaccine', 'oc']"
2021-02-23 23:17:40+00:00,1364353765608853507,Gtv_Luna,0,Luna 🇦🇺,"['nytimes', 'certainly', 'ready', 'vaccinate', 'child', 'there', 'little', 'study', '12', 'year', 'age', 'cant', 'even', 'go', 'covid19', 'ccpvirus', 'vaccine', 'vaccination', 'covidvaccine', 'httpstcofpztlwu2nr']"
2021-02-23 23:17:40+00:00,1364353763423748100,itsstevenhudson,0,Steven Hudson ⚛️✊🏽,"['biden', 'increased', 'u', 'covid', 'vaccine', 'distribution', '70', 'psaki', 'say', 'httpstco2xadrdmanw', 'via', 'youtube']"
2021-02-23 23:17:34+00:00,1364353739692380160,martyrian_slave,0,Rob Hardy,"['get', 'covid', 'vaccine', 'thinking', 'going', '1', 'armed', 'guy', 'van', 'behind', 'countrymart', 'getting', 'whole', 'cut', 'skull', 'let', 'evil', 'spirit']"
2021-02-23 23:17:33+00:00,1364353733124001793,AndrewEEckert,1,AE Eckert,"['clover', 'biopharma', 'add', '230m', 'covid19', 'vaccine', 'head', 'pivotal', 'test', 'httpstcoldmjygmgwr', 'medcitynews', 'httpstco0jnh0kqvho']"
2021-02-23 23:17:29+00:00,1364353719303774208,Subvetnuc,2,Gary Ray (Boostered Man) R,"['natesilver538', 'erinmdurkin', 'white', 'republican', 'dont', 'want', 'take', 'vaccine', 'dont', 'take', 'vaccine', 'dont', 'get', 'medical', 'help', 'covid', 'fake', 'problem']"
2021-02-23 23:17:26+00:00,1364353707391991813,SecondHarvestOH,0,Second Harvest NC OH,"['curious', 'covid19', 'vaccine', 'find', 'answer', 'question', 'ohio', 'covid19', 'vaccine', 'town', 'hall', 'hispanic', 'ohioan', 'w', 'medical', 'expert', 'community', 'leader', 'amp', 'public', 'health', 'professional', 'join', 'u', 'tonight', '630p', 'httpstcozu4rt3zmbx', 'httpstcocrtjxaqpwa']"
2021-02-23 23:17:16+00:00,1364353662135500800,dev_discourse,0,Devdiscourse,"['rich', 'country', 'must', 'increase', 'covid19', 'vaccine', 'supply', 'poor', 'nation', 'argentina', 'mexico', 'say', 'httpstcok7xububfle']"
2021-02-23 23:17:04+00:00,1364353612235771904,CaterinaJohnst3,13,Cat,"['funny', 'people', 'determined', 'covid', 'vaccine', 'mandatory', 'workplace', 'save', 'life', 'yet', 'one', 'care', 'meningococcal', 'whooping', 'cough', 'rubella', 'vaccine', 'helpful', 'especially', 'pregnant', 'woman']"
